CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST102962,Female,57,10,47.31,473.1,Month-to-Month,DSL,Electronic Check,3,2,No
CUST102963,Female,37,10,40.08,400.8,Month-to-Month,DSL,Mailed Check,0,9,Yes
CUST102964,Female,51,28,44.77,1253.56,Month-to-Month,No Internet,Bank Transfer,8,8,Yes
CUST102965,Male,60,24,33.39,801.36,Month-to-Month,Fiber Optic,Credit Card,9,10,No
CUST102966,Male,43,19,93.07,1768.33,Two Year,DSL,Credit Card,6,4,Yes
CUST102967,Male,24,68,97.15,6606.2,Month-to-Month,Fiber Optic,Credit Card,9,8,No
CUST102968,Male,55,56,129.65,7260.4,Two Year,DSL,Credit Card,6,10,No
CUST102969,Male,47,67,74.31,4978.77,Two Year,DSL,Mailed Check,6,4,No
CUST102970,Female,59,42,89.21,3746.82,Month-to-Month,No Internet,Credit Card,6,2,No
CUST102971,Female,22,12,148.87,1786.44,Month-to-Month,Fiber Optic,Mailed Check,7,9,No
CUST102972,Male,28,18,89.14,1604.52,Two Year,Fiber Optic,Electronic Check,7,2,Yes
CUST102973,Male,18,23,94.56,2174.88,Month-to-Month,No Internet,Mailed Check,2,1,Yes
CUST102974,Male,51,6,149.47,896.82,One Year,No Internet,Electronic Check,7,1,No
CUST102975,Male,73,53,149.24,7909.72,Two Year,Fiber Optic,Electronic Check,3,3,No
CUST102976,Female,18,42,75.12,3155.04,One Year,Fiber Optic,Bank Transfer,6,10,No
CUST102977,Male,36,66,102.54,6767.64,One Year,Fiber Optic,Bank Transfer,4,7,No
CUST102978,Male,19,30,82.5,2475.0,Two Year,Fiber Optic,Bank Transfer,3,6,No
CUST102979,Male,38,9,113.69,1023.21,One Year,DSL,Bank Transfer,3,3,Yes
CUST102980,Male,37,42,141.99,5963.58,Month-to-Month,Fiber Optic,Credit Card,5,5,Yes
CUST102981,Female,40,34,60.26,2048.84,Month-to-Month,DSL,Bank Transfer,1,10,No
CUST102982,Male,38,40,126.45,5058.0,One Year,Fiber Optic,Credit Card,4,6,No
CUST102983,Male,41,17,105.13,1787.21,Two Year,Fiber Optic,Credit Card,7,10,No
CUST102984,Female,21,29,56.42,1636.18,Month-to-Month,Fiber Optic,Credit Card,1,2,Yes
CUST102985,Female,29,50,123.65,6182.5,Month-to-Month,DSL,Electronic Check,4,3,No
CUST102986,Female,39,49,75.53,3700.97,Month-to-Month,No Internet,Electronic Check,6,4,Yes
CUST102987,Male,37,61,35.65,2174.65,Two Year,DSL,Credit Card,4,8,No
CUST102988,Male,35,46,149.14,6860.44,Month-to-Month,DSL,Bank Transfer,9,1,Yes
CUST102989,Female,18,46,75.33,3465.18,One Year,Fiber Optic,Credit Card,8,9,Yes
CUST102990,Female,47,17,90.4,1536.8,Two Year,Fiber Optic,Electronic Check,8,1,No
CUST102991,Female,50,66,125.04,8252.64,Month-to-Month,Fiber Optic,Bank Transfer,7,3,No
CUST102992,Female,41,5,144.91,724.55,Two Year,Fiber Optic,Electronic Check,8,3,No
CUST102993,Female,31,54,133.48,7207.92,Two Year,DSL,Bank Transfer,1,9,Yes
CUST102994,Female,53,16,88.26,1412.16,Two Year,Fiber Optic,Electronic Check,2,3,No
CUST102995,Male,22,7,90.94,636.58,Month-to-Month,Fiber Optic,Credit Card,3,3,Yes
CUST102996,Male,28,8,56.52,452.16,Month-to-Month,Fiber Optic,Mailed Check,4,2,No
CUST102997,Male,41,38,80.16,3046.08,One Year,Fiber Optic,Mailed Check,9,4,Yes
CUST102998,Female,48,54,143.09,7726.86,Month-to-Month,No Internet,Electronic Check,1,8,No
CUST102999,Female,72,15,114.5,1717.5,Month-to-Month,Fiber Optic,Bank Transfer,9,6,Yes
CUST103000,Female,30,50,21.54,1077.0,Two Year,Fiber Optic,Electronic Check,3,1,No
CUST103001,Female,33,56,35.15,1968.4,One Year,DSL,Mailed Check,3,5,No
CUST103002,Female,41,9,140.1,1260.9,Month-to-Month,Fiber Optic,Bank Transfer,4,10,Yes
CUST103003,Female,30,8,130.33,1042.64,Month-to-Month,DSL,Electronic Check,5,8,No
CUST103004,Male,41,19,83.2,1580.8,One Year,No Internet,Mailed Check,0,1,No
CUST103005,Male,71,51,100.21,5110.71,Two Year,Fiber Optic,Electronic Check,5,6,No
CUST103006,Female,43,57,57.65,3286.05,Month-to-Month,Fiber Optic,Credit Card,8,7,No
CUST103007,Male,19,68,123.07,8368.76,Month-to-Month,DSL,Bank Transfer,2,5,No
CUST103008,Female,33,31,98.43,3051.33,One Year,DSL,Bank Transfer,1,4,No
CUST103009,Male,55,3,110.33,330.99,Month-to-Month,DSL,Credit Card,7,7,No
CUST103010,Female,63,43,68.74,2955.82,Month-to-Month,Fiber Optic,Mailed Check,1,9,Yes
CUST103011,Female,18,29,75.96,2202.84,Month-to-Month,Fiber Optic,Electronic Check,7,4,No
CUST103012,Male,66,10,47.0,470.0,Month-to-Month,DSL,Mailed Check,9,3,No
CUST103013,Male,28,12,143.25,1719.0,Month-to-Month,No Internet,Bank Transfer,3,10,Yes
CUST103014,Female,68,46,143.05,6580.3,Two Year,No Internet,Mailed Check,8,4,Yes
CUST103015,Female,52,30,126.31,3789.3,Month-to-Month,DSL,Bank Transfer,3,5,No
CUST103016,Male,60,32,141.62,4531.84,Two Year,Fiber Optic,Bank Transfer,0,9,Yes
CUST103017,Male,46,47,106.49,5005.03,Two Year,DSL,Credit Card,7,1,Yes
CUST103018,Female,54,63,50.5,3181.5,One Year,Fiber Optic,Credit Card,0,9,No
CUST103019,Male,34,26,118.83,3089.58,Month-to-Month,Fiber Optic,Bank Transfer,4,9,Yes
CUST103020,Female,71,3,62.29,186.87,Two Year,Fiber Optic,Electronic Check,6,8,Yes
CUST103021,Female,56,23,77.26,1776.98,Two Year,No Internet,Electronic Check,2,10,No
CUST103022,Female,59,50,55.67,2783.5,Month-to-Month,Fiber Optic,Credit Card,5,8,No
CUST103023,Female,45,36,75.07,2702.52,Month-to-Month,DSL,Electronic Check,0,8,No
CUST103024,Male,46,13,108.31,1408.03,Month-to-Month,Fiber Optic,Credit Card,5,4,No
CUST103025,Male,60,29,34.38,997.02,Month-to-Month,DSL,Bank Transfer,4,7,Yes
CUST103026,Male,20,38,33.68,1279.84,Month-to-Month,Fiber Optic,Bank Transfer,1,2,No
CUST103027,Male,69,5,108.89,544.45,Month-to-Month,No Internet,Bank Transfer,3,3,No
CUST103028,Male,27,20,121.35,2427.0,Month-to-Month,DSL,Credit Card,6,8,No
CUST103029,Male,59,14,91.69,1283.66,Month-to-Month,Fiber Optic,Electronic Check,5,4,Yes
CUST103030,Male,31,8,43.61,348.88,Two Year,Fiber Optic,Bank Transfer,9,10,No
CUST103031,Female,29,48,76.0,3648.0,Two Year,DSL,Mailed Check,5,6,No
CUST103032,Male,64,13,118.56,1541.28,Two Year,Fiber Optic,Electronic Check,8,8,No
CUST103033,Male,59,24,109.15,2619.6,Month-to-Month,Fiber Optic,Electronic Check,1,8,No
CUST103034,Female,47,65,34.28,2228.2,One Year,DSL,Credit Card,0,5,No
CUST103035,Male,49,34,145.99,4963.66,Two Year,DSL,Credit Card,1,7,No
CUST103036,Male,49,51,49.04,2501.04,One Year,Fiber Optic,Electronic Check,2,1,Yes
CUST103037,Female,59,3,48.65,145.95,Month-to-Month,DSL,Electronic Check,8,5,No
CUST103038,Male,49,58,79.78,4627.24,Month-to-Month,DSL,Bank Transfer,9,3,No
CUST103039,Male,43,55,62.54,3439.7,Two Year,No Internet,Bank Transfer,8,4,No
CUST103040,Male,68,42,147.92,6212.64,Month-to-Month,DSL,Mailed Check,4,1,No
CUST103041,Female,18,21,29.94,628.74,Month-to-Month,Fiber Optic,Bank Transfer,6,1,No
CUST103042,Male,73,10,59.84,598.4,Month-to-Month,DSL,Electronic Check,2,3,No
CUST103043,Male,59,57,69.75,3975.75,Two Year,Fiber Optic,Credit Card,9,4,No
CUST103044,Female,19,25,84.15,2103.75,Month-to-Month,Fiber Optic,Mailed Check,1,3,No
CUST103045,Male,34,56,22.13,1239.28,One Year,Fiber Optic,Electronic Check,5,2,No
CUST103046,Female,47,38,30.71,1166.98,Month-to-Month,DSL,Mailed Check,5,7,Yes
CUST103047,Female,73,61,53.52,3264.72,Month-to-Month,No Internet,Mailed Check,4,10,No
CUST103048,Male,56,47,92.02,4324.94,Month-to-Month,No Internet,Mailed Check,0,9,Yes
CUST103049,Female,24,54,119.81,6469.74,Month-to-Month,DSL,Bank Transfer,9,3,Yes
CUST103050,Female,69,46,109.24,5025.04,Two Year,Fiber Optic,Bank Transfer,1,9,No
CUST103051,Male,44,68,93.71,6372.28,Two Year,Fiber Optic,Credit Card,6,8,No
CUST103052,Female,26,4,71.64,286.56,Month-to-Month,Fiber Optic,Electronic Check,9,5,No
CUST103053,Female,39,66,133.19,8790.54,Month-to-Month,DSL,Mailed Check,1,6,No
CUST103054,Male,51,43,79.77,3430.11,Month-to-Month,DSL,Bank Transfer,4,1,No
CUST103055,Male,63,62,58.9,3651.8,Two Year,Fiber Optic,Credit Card,9,6,No
CUST103056,Male,66,4,101.81,407.24,Month-to-Month,DSL,Bank Transfer,3,9,No
CUST103057,Female,18,65,109.97,7148.05,Month-to-Month,DSL,Credit Card,9,7,No
CUST103058,Male,26,62,71.8,4451.6,Month-to-Month,No Internet,Electronic Check,0,9,Yes
CUST103059,Female,37,2,23.66,47.32,Month-to-Month,Fiber Optic,Mailed Check,4,5,No
CUST103060,Female,70,9,32.24,290.16,Month-to-Month,DSL,Credit Card,0,5,No
CUST103061,Female,36,57,129.93,7406.01,One Year,Fiber Optic,Mailed Check,2,5,No
CUST103062,Female,53,45,27.35,1230.75,Month-to-Month,Fiber Optic,Electronic Check,8,6,No
CUST103063,Female,57,18,96.96,1745.28,Two Year,Fiber Optic,Electronic Check,6,4,Yes
CUST103064,Female,62,48,43.88,2106.24,Two Year,Fiber Optic,Bank Transfer,1,10,No
CUST103065,Female,21,42,49.76,2089.92,Month-to-Month,DSL,Electronic Check,4,9,Yes
CUST103066,Male,26,41,55.53,2276.73,Month-to-Month,DSL,Mailed Check,3,7,Yes
CUST103067,Male,58,58,24.98,1448.84,One Year,No Internet,Bank Transfer,6,3,No
CUST103068,Female,39,42,43.04,1807.68,One Year,DSL,Mailed Check,3,10,No
CUST103069,Female,35,35,104.56,3659.6,Month-to-Month,Fiber Optic,Bank Transfer,8,7,No
CUST103070,Male,29,38,84.83,3223.54,Month-to-Month,No Internet,Mailed Check,2,3,No
CUST103071,Female,59,67,123.65,8284.55,Two Year,No Internet,Electronic Check,5,3,Yes
CUST103072,Male,60,41,27.96,1146.36,Month-to-Month,DSL,Credit Card,4,4,Yes
CUST103073,Male,56,50,135.56,6778.0,One Year,Fiber Optic,Electronic Check,9,2,No
CUST103074,Male,26,45,149.53,6728.85,One Year,Fiber Optic,Mailed Check,7,8,No
CUST103075,Female,23,71,22.05,1565.55,Month-to-Month,DSL,Electronic Check,0,1,No
CUST103076,Female,36,19,145.79,2770.01,One Year,Fiber Optic,Credit Card,9,10,No
CUST103077,Male,65,17,50.66,861.22,Two Year,Fiber Optic,Mailed Check,1,1,No
CUST103078,Male,64,65,110.03,7151.95,Month-to-Month,Fiber Optic,Mailed Check,6,1,No
CUST103079,Male,24,56,58.02,3249.12,Two Year,Fiber Optic,Bank Transfer,0,4,No
CUST103080,Male,33,41,87.84,3601.44,Month-to-Month,No Internet,Bank Transfer,4,1,No
CUST103081,Male,22,42,86.35,3626.7,Two Year,No Internet,Electronic Check,7,3,No
CUST103082,Female,33,6,66.94,401.64,One Year,Fiber Optic,Credit Card,9,7,No
CUST103083,Male,18,69,113.28,7816.32,One Year,Fiber Optic,Credit Card,4,3,No
CUST103084,Female,68,40,97.95,3918.0,Month-to-Month,Fiber Optic,Credit Card,4,2,No
CUST103085,Male,54,41,86.08,3529.28,Month-to-Month,Fiber Optic,Credit Card,8,10,No
CUST103086,Female,56,9,147.77,1329.93,Two Year,Fiber Optic,Mailed Check,4,6,No
CUST103087,Female,36,8,142.2,1137.6,Month-to-Month,DSL,Electronic Check,0,8,Yes
CUST103088,Female,71,44,144.21,6345.24,One Year,Fiber Optic,Mailed Check,2,4,Yes
CUST103089,Female,54,58,134.57,7805.06,Two Year,DSL,Electronic Check,4,4,No
CUST103090,Female,34,67,53.17,3562.39,Month-to-Month,Fiber Optic,Bank Transfer,7,2,Yes
CUST103091,Female,43,13,65.5,851.5,Month-to-Month,Fiber Optic,Credit Card,9,5,No
CUST103092,Male,39,19,50.04,950.76,Two Year,Fiber Optic,Electronic Check,1,10,Yes
CUST103093,Female,25,49,148.2,7261.8,Two Year,DSL,Mailed Check,3,8,No
CUST103094,Male,50,30,39.85,1195.5,Month-to-Month,Fiber Optic,Mailed Check,3,1,No
CUST103095,Female,19,66,67.65,4464.9,One Year,No Internet,Mailed Check,2,2,No
CUST103096,Female,47,59,45.88,2706.92,Two Year,Fiber Optic,Mailed Check,5,1,No
CUST103097,Male,64,53,49.05,2599.65,Month-to-Month,DSL,Electronic Check,9,4,No
CUST103098,Female,37,52,52.12,2710.24,Month-to-Month,No Internet,Credit Card,1,7,No
CUST103099,Male,35,31,103.16,3197.96,Month-to-Month,DSL,Mailed Check,2,3,No
CUST103100,Male,60,15,29.89,448.35,Month-to-Month,DSL,Credit Card,1,8,No
CUST103101,Male,74,20,94.43,1888.6,One Year,Fiber Optic,Bank Transfer,9,6,No
CUST103102,Male,27,5,126.51,632.55,One Year,DSL,Credit Card,7,2,No
CUST103103,Female,41,7,119.65,837.55,Month-to-Month,DSL,Bank Transfer,1,9,Yes
CUST103104,Female,73,18,39.65,713.7,Two Year,Fiber Optic,Bank Transfer,4,9,No
CUST103105,Male,21,56,138.92,7779.52,Month-to-Month,Fiber Optic,Credit Card,3,7,Yes
CUST103106,Female,54,45,120.11,5404.95,Month-to-Month,DSL,Credit Card,0,10,No
CUST103107,Female,21,28,20.69,579.32,Month-to-Month,Fiber Optic,Electronic Check,6,8,No
CUST103108,Male,30,50,115.86,5793.0,Two Year,DSL,Mailed Check,5,10,No
CUST103109,Female,42,2,115.86,231.72,Month-to-Month,Fiber Optic,Credit Card,9,1,No
CUST103110,Male,30,68,84.59,5752.12,Month-to-Month,Fiber Optic,Credit Card,0,6,Yes
CUST103111,Male,35,24,25.98,623.52,Two Year,Fiber Optic,Bank Transfer,8,9,Yes
CUST103112,Female,41,48,95.39,4578.72,Two Year,Fiber Optic,Credit Card,3,6,No
CUST103113,Female,19,45,119.55,5379.75,Month-to-Month,Fiber Optic,Mailed Check,0,3,No
CUST103114,Female,65,58,55.21,3202.18,Month-to-Month,DSL,Electronic Check,7,2,Yes
CUST103115,Male,50,36,106.72,3841.92,One Year,No Internet,Mailed Check,0,8,No
CUST103116,Male,36,2,66.01,132.02,One Year,DSL,Mailed Check,1,4,Yes
CUST103117,Female,26,18,94.6,1702.8,Two Year,Fiber Optic,Electronic Check,4,1,Yes
CUST103118,Female,45,49,69.99,3429.51,Month-to-Month,Fiber Optic,Credit Card,0,8,No
CUST103119,Female,52,8,59.49,475.92,Month-to-Month,Fiber Optic,Credit Card,0,1,No
CUST103120,Female,74,58,131.27,7613.66,One Year,No Internet,Bank Transfer,5,2,Yes
CUST103121,Male,56,15,118.0,1770.0,One Year,DSL,Credit Card,0,1,No
CUST103122,Female,27,17,64.91,1103.47,One Year,Fiber Optic,Bank Transfer,4,8,Yes
CUST103123,Male,18,23,76.5,1759.5,Two Year,Fiber Optic,Credit Card,9,3,Yes
CUST103124,Male,59,66,109.92,7254.72,One Year,DSL,Bank Transfer,4,9,Yes
CUST103125,Female,38,70,125.44,8780.8,Month-to-Month,Fiber Optic,Electronic Check,1,7,Yes
CUST103126,Female,26,27,108.96,2941.92,One Year,No Internet,Credit Card,2,6,No
CUST103127,Female,64,37,90.32,3341.84,Month-to-Month,No Internet,Credit Card,2,6,No
CUST103128,Male,32,49,144.07,7059.43,Month-to-Month,DSL,Mailed Check,2,10,No
CUST103129,Female,52,64,120.64,7720.96,Two Year,Fiber Optic,Bank Transfer,2,1,No
CUST103130,Female,74,34,35.03,1191.02,One Year,Fiber Optic,Bank Transfer,3,8,No
CUST103131,Male,22,18,92.56,1666.08,Month-to-Month,Fiber Optic,Mailed Check,9,10,No
CUST103132,Female,58,64,73.24,4687.36,Month-to-Month,DSL,Credit Card,0,3,No
CUST103133,Male,39,44,123.34,5426.96,Month-to-Month,Fiber Optic,Bank Transfer,3,3,No
CUST103134,Female,58,17,25.81,438.77,Month-to-Month,Fiber Optic,Credit Card,3,3,Yes
CUST103135,Male,40,59,73.39,4330.01,One Year,Fiber Optic,Electronic Check,7,9,No
CUST103136,Female,24,13,61.38,797.94,One Year,Fiber Optic,Bank Transfer,3,5,No
CUST103137,Female,73,52,38.35,1994.2,Month-to-Month,No Internet,Credit Card,4,2,No
CUST103138,Male,40,60,69.24,4154.4,Month-to-Month,No Internet,Electronic Check,3,4,No
CUST103139,Male,61,42,107.46,4513.32,Month-to-Month,DSL,Credit Card,4,7,Yes
CUST103140,Female,42,64,67.02,4289.28,Month-to-Month,No Internet,Credit Card,2,10,No
CUST103141,Male,44,66,95.4,6296.4,Month-to-Month,Fiber Optic,Electronic Check,2,1,No
CUST103142,Male,58,34,97.07,3300.38,Two Year,DSL,Bank Transfer,7,2,No
CUST103143,Male,23,71,96.32,6838.72,One Year,Fiber Optic,Mailed Check,0,8,Yes
CUST103144,Male,72,64,88.84,5685.76,Two Year,Fiber Optic,Mailed Check,2,8,No
CUST103145,Female,51,33,35.21,1161.93,One Year,Fiber Optic,Electronic Check,1,3,Yes
CUST103146,Female,26,12,48.4,580.8,One Year,No Internet,Credit Card,9,5,No
CUST103147,Male,66,19,124.01,2356.19,Month-to-Month,Fiber Optic,Mailed Check,5,8,No
CUST103148,Male,50,9,85.31,767.79,Month-to-Month,DSL,Electronic Check,7,10,No
CUST103149,Male,68,17,111.79,1900.43,One Year,DSL,Mailed Check,5,9,No
CUST103150,Male,23,50,94.09,4704.5,Month-to-Month,Fiber Optic,Credit Card,3,2,No
CUST103151,Female,54,39,25.03,976.17,One Year,Fiber Optic,Electronic Check,2,10,Yes
CUST103152,Female,48,41,123.51,5063.91,Month-to-Month,DSL,Bank Transfer,3,8,Yes
CUST103153,Male,51,10,28.36,283.6,Two Year,Fiber Optic,Electronic Check,7,3,No
CUST103154,Male,58,12,142.61,1711.32,Month-to-Month,DSL,Electronic Check,8,9,No
CUST103155,Male,46,15,48.0,720.0,Month-to-Month,Fiber Optic,Mailed Check,7,5,No
CUST103156,Female,31,28,86.61,2425.08,Two Year,No Internet,Mailed Check,8,5,No
CUST103157,Male,53,4,28.27,113.08,Month-to-Month,DSL,Bank Transfer,7,4,No
CUST103158,Female,53,36,136.34,4908.24,Two Year,Fiber Optic,Mailed Check,4,8,Yes
CUST103159,Male,70,65,147.39,9580.35,Month-to-Month,Fiber Optic,Mailed Check,4,1,No
CUST103160,Female,32,47,39.02,1833.94,One Year,Fiber Optic,Mailed Check,0,6,Yes
CUST103161,Male,25,39,58.45,2279.55,Month-to-Month,Fiber Optic,Credit Card,7,7,Yes
CUST103162,Female,43,38,22.06,838.28,Month-to-Month,DSL,Electronic Check,1,8,No
CUST103163,Male,53,44,122.31,5381.64,One Year,Fiber Optic,Mailed Check,5,4,No
CUST103164,Male,65,51,60.49,3084.99,Month-to-Month,No Internet,Credit Card,5,9,Yes
CUST103165,Male,38,26,96.55,2510.3,Month-to-Month,No Internet,Electronic Check,9,3,No
CUST103166,Female,45,36,25.1,903.6,Two Year,DSL,Bank Transfer,3,8,No
CUST103167,Male,21,69,113.01,7797.69,Two Year,Fiber Optic,Electronic Check,8,10,No
CUST103168,Female,33,1,88.82,88.82,Month-to-Month,Fiber Optic,Credit Card,2,10,No
CUST103169,Female,39,53,114.25,6055.25,Month-to-Month,DSL,Credit Card,7,5,No
CUST103170,Male,29,6,122.64,735.84,One Year,No Internet,Bank Transfer,1,5,No
CUST103171,Male,33,37,31.6,1169.2,Two Year,Fiber Optic,Credit Card,4,7,No
CUST103172,Male,68,2,95.15,190.3,Two Year,Fiber Optic,Bank Transfer,5,5,No
CUST103173,Female,57,69,104.49,7209.81,Month-to-Month,Fiber Optic,Bank Transfer,1,7,No
CUST103174,Male,55,41,87.17,3573.97,One Year,DSL,Credit Card,6,9,No
CUST103175,Female,59,51,43.71,2229.21,Month-to-Month,DSL,Credit Card,4,5,No
CUST103176,Female,54,47,123.43,5801.21,Month-to-Month,Fiber Optic,Mailed Check,9,2,No
CUST103177,Male,46,13,149.67,1945.71,Month-to-Month,DSL,Mailed Check,3,10,No
CUST103178,Male,35,69,146.01,10074.69,Month-to-Month,Fiber Optic,Bank Transfer,3,6,No
CUST103179,Male,27,66,121.08,7991.28,Month-to-Month,DSL,Credit Card,1,9,No
CUST103180,Male,59,59,74.35,4386.65,Month-to-Month,DSL,Mailed Check,8,9,Yes
CUST103181,Male,56,68,63.85,4341.8,Two Year,DSL,Mailed Check,0,5,No
CUST103182,Male,35,59,28.91,1705.69,One Year,DSL,Mailed Check,0,2,No
CUST103183,Female,18,10,74.12,741.2,Month-to-Month,Fiber Optic,Mailed Check,3,6,Yes
CUST103184,Female,56,13,40.29,523.77,Two Year,DSL,Bank Transfer,2,4,Yes
CUST103185,Female,38,2,53.06,106.12,Two Year,No Internet,Electronic Check,8,4,No
CUST103186,Male,18,15,135.95,2039.25,Month-to-Month,DSL,Credit Card,6,3,No
CUST103187,Female,32,46,145.91,6711.86,Month-to-Month,Fiber Optic,Credit Card,1,1,Yes
CUST103188,Female,21,57,143.31,8168.67,Month-to-Month,Fiber Optic,Mailed Check,3,9,No
CUST103189,Female,37,10,45.14,451.4,Month-to-Month,Fiber Optic,Bank Transfer,4,6,No
CUST103190,Female,27,22,137.12,3016.64,Month-to-Month,Fiber Optic,Electronic Check,9,10,No
CUST103191,Female,40,8,38.4,307.2,Month-to-Month,Fiber Optic,Electronic Check,3,3,No
CUST103192,Male,58,21,86.0,1806.0,Month-to-Month,Fiber Optic,Credit Card,3,1,No
CUST103193,Male,51,22,103.68,2280.96,Month-to-Month,No Internet,Bank Transfer,3,6,Yes
CUST103194,Female,63,45,80.12,3605.4,Month-to-Month,DSL,Bank Transfer,7,4,No
CUST103195,Female,65,40,143.74,5749.6,Month-to-Month,Fiber Optic,Credit Card,6,1,No
CUST103196,Female,50,22,63.32,1393.04,Month-to-Month,Fiber Optic,Electronic Check,3,10,No
CUST103197,Male,51,30,88.56,2656.8,Month-to-Month,No Internet,Bank Transfer,0,4,Yes
CUST103198,Male,56,62,29.81,1848.22,Month-to-Month,Fiber Optic,Mailed Check,5,2,No
CUST103199,Female,27,45,130.79,5885.55,Two Year,No Internet,Bank Transfer,4,3,Yes
CUST103200,Male,71,35,73.74,2580.9,One Year,DSL,Credit Card,4,10,No
CUST103201,Male,37,42,111.07,4664.94,Month-to-Month,Fiber Optic,Credit Card,5,10,No
CUST103202,Female,18,5,108.69,543.45,Two Year,No Internet,Mailed Check,7,7,No
CUST103203,Male,30,27,107.91,2913.57,One Year,DSL,Electronic Check,5,7,No
CUST103204,Male,18,70,85.9,6013.0,Month-to-Month,Fiber Optic,Electronic Check,5,5,No
CUST103205,Female,22,62,56.08,3476.96,Month-to-Month,DSL,Mailed Check,6,10,Yes
CUST103206,Male,33,32,101.26,3240.32,Month-to-Month,DSL,Bank Transfer,7,2,No
CUST103207,Male,32,8,145.03,1160.24,Month-to-Month,DSL,Credit Card,3,9,No
CUST103208,Female,66,18,128.41,2311.38,Month-to-Month,DSL,Mailed Check,6,9,No
CUST103209,Male,45,15,34.14,512.1,Month-to-Month,DSL,Credit Card,7,9,No
CUST103210,Male,48,26,23.01,598.26,Two Year,DSL,Credit Card,5,6,No
CUST103211,Female,40,53,84.87,4498.11,Month-to-Month,No Internet,Mailed Check,8,1,No
CUST103212,Female,65,44,120.86,5317.84,Month-to-Month,DSL,Electronic Check,5,6,No
CUST103213,Female,62,32,60.81,1945.92,Month-to-Month,Fiber Optic,Electronic Check,3,8,Yes
CUST103214,Male,60,28,111.16,3112.48,Two Year,DSL,Mailed Check,5,4,No
CUST103215,Female,34,39,141.15,5504.85,Month-to-Month,Fiber Optic,Mailed Check,1,6,No
CUST103216,Male,66,32,79.67,2549.44,Month-to-Month,Fiber Optic,Bank Transfer,7,8,No
CUST103217,Female,51,18,51.74,931.32,Month-to-Month,Fiber Optic,Mailed Check,5,6,No
CUST103218,Male,30,70,139.31,9751.7,Month-to-Month,Fiber Optic,Credit Card,3,4,No
CUST103219,Female,31,11,81.39,895.29,Month-to-Month,Fiber Optic,Electronic Check,6,7,Yes
CUST103220,Female,28,32,73.02,2336.64,One Year,Fiber Optic,Credit Card,7,5,Yes
CUST103221,Female,45,20,65.94,1318.8,Month-to-Month,DSL,Electronic Check,2,1,No
CUST103222,Female,59,40,74.99,2999.6,Month-to-Month,Fiber Optic,Credit Card,9,3,No
CUST103223,Male,49,8,107.58,860.64,Month-to-Month,Fiber Optic,Mailed Check,2,3,No
CUST103224,Female,52,35,76.38,2673.3,Two Year,DSL,Mailed Check,9,1,No
CUST103225,Female,48,69,62.15,4288.35,Month-to-Month,No Internet,Bank Transfer,2,4,No
CUST103226,Male,34,21,116.67,2450.07,Two Year,Fiber Optic,Electronic Check,2,2,No
CUST103227,Female,64,24,46.39,1113.36,Month-to-Month,No Internet,Mailed Check,1,10,No
CUST103228,Male,26,17,46.25,786.25,Month-to-Month,DSL,Electronic Check,4,1,No
CUST103229,Female,27,18,110.54,1989.72,One Year,Fiber Optic,Mailed Check,5,6,No
CUST103230,Female,25,12,132.67,1592.04,Month-to-Month,DSL,Bank Transfer,0,7,Yes
CUST103231,Female,38,16,51.36,821.76,Month-to-Month,No Internet,Mailed Check,5,4,No
CUST103232,Male,30,4,44.85,179.4,Month-to-Month,DSL,Mailed Check,6,5,No
CUST103233,Female,67,34,107.14,3642.76,Month-to-Month,Fiber Optic,Bank Transfer,1,9,No
CUST103234,Female,22,46,100.7,4632.2,Month-to-Month,Fiber Optic,Credit Card,0,8,No
CUST103235,Female,23,31,78.14,2422.34,Month-to-Month,Fiber Optic,Electronic Check,6,2,No
CUST103236,Male,47,25,32.46,811.5,Month-to-Month,Fiber Optic,Credit Card,5,10,No
